config,case,fit,syn,sem,sol,solMax
REALSYN,PCarLTL_Unrealizable_V_2_unrealizable.0_888_PCar_fixed_unrealizable,0.75,0.15,0.50,10,11
REALSYN,PCarLTL_Unrealizable_V_2_unrealizable.0_888_PCar_fixed_unrealizable,0.75,0.15,0.15,11,11
REAL,HumanoidLTL_503_Humanoid_fixed_unrealizable,0.85,0.16,0.40,6,6
REAL,HumanoidLTL_503_Humanoid_fixed_unrealizable,0.85,0.16,0.43,6,6
REAL,HumanoidLTL_503_Humanoid_fixed_unrealizable,0.85,0.16,0.43,6,6
REAL,HumanoidLTL_531_Humanoid_unrealizable,0.99,0.19,nan,58,58
REAL,HumanoidLTL_531_Humanoid_unrealizable,0.99,0.19,0.83,34,58
REAL,HumanoidLTL_531_Humanoid_unrealizable,0.99,0.19,0.88,22,58
REAL,HumanoidLTL_741_Humanoid_unrealizable,0.98,0.22,0.00,54,87
REAL,HumanoidLTL_741_Humanoid_unrealizable,0.98,0.22,0.00,87,87
REAL,HumanoidLTL_741_Humanoid_unrealizable,0.98,0.22,0.00,48,87
REAL,HumanoidLTL_742_Humanoid_unrealizable,0.98,0.19,0.00,85,100
REAL,HumanoidLTL_742_Humanoid_unrealizable,0.98,0.19,0.00,100,100
REAL,HumanoidLTL_742_Humanoid_unrealizable,0.98,0.19,0.00,86,100
REAL,PCarLTL_Unrealizable_V_2_unrealizable.0_888_PCar_fixed_unrealizable,0.00,0.00,0.00,0,6
REAL,PCarLTL_Unrealizable_V_2_unrealizable.0_888_PCar_fixed_unrealizable,0.82,0.13,0.40,5,6
REAL,PCarLTL_Unrealizable_V_2_unrealizable.0_888_PCar_fixed_unrealizable,0.84,0.13,0.38,6,6
